"step_idx","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - _step","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - _step__MIN","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - _step__MAX","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - train mean (50 episode rewards)","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - train mean (50 episode rewards)__MIN","17_Pendulum_Matlab_Double_RIP_v0_AgentDDPG_DeterministicContinuousActorCriticModel_win3090 - train mean (50 episode rewards)__MAX"
"525087","2116","2116","2116","415.0772006733992","415.0772006733992","415.0772006733992"
"525145","2117","2117","2117","414.84619249024416","414.84619249024416","414.84619249024416"
"525197","2118","2118","2118","415.46268442941437","415.46268442941437","415.46268442941437"
"525371","2119","2119","2119","404.2897258781355","404.2897258781355","404.2897258781355"
"525583","2120","2120","2120","408.9115163205019","408.9115163205019","408.9115163205019"
"526036","2121","2121","2121","442.1073768466234","442.1073768466234","442.1073768466234"
"526317","2122","2122","2122","460.5282918558929","460.5282918558929","460.5282918558929"
"526385","2123","2123","2123","461.14399547225383","461.14399547225383","461.14399547225383"
"526454","2124","2124","2124","461.6109313467769","461.6109313467769","461.6109313467769"
"526510","2125","2125","2125","461.72918306669965","461.72918306669965","461.72918306669965"
"526564","2126","2126","2126","461.6845635207381","461.6845635207381","461.6845635207381"
"526611","2127","2127","2127","461.5520636687966","461.5520636687966","461.5520636687966"
"526657","2128","2128","2128","461.0600188467836","461.0600188467836","461.0600188467836"
"526917","2129","2129","2129","476.35456851825256","476.35456851825256","476.35456851825256"
"527374","2130","2130","2130","515.1998672606757","515.1998672606757","515.1998672606757"
"527994","2131","2131","2131","573.3347472660903","573.3347472660903","573.3347472660903"
"528355","2132","2132","2132","605.4499229337765","605.4499229337765","605.4499229337765"
"528558","2133","2133","2133","623.4135893718676","623.4135893718676","623.4135893718676"
"528780","2134","2134","2134","634.7042575425982","634.7042575425982","634.7042575425982"
"528840","2135","2135","2135","635.1348491608967","635.1348491608967","635.1348491608967"
"528896","2136","2136","2136","634.9961317415617","634.9961317415617","634.9961317415617"
"528952","2137","2137","2137","635.5514615343646","635.5514615343646","635.5514615343646"
"529008","2138","2138","2138","636.2262691402527","636.2262691402527","636.2262691402527"
"529514","2139","2139","2139","643.2552111952657","643.2552111952657","643.2552111952657"
"529889","2140","2140","2140","649.1695549593152","649.1695549593152","649.1695549593152"
"530086","2141","2141","2141","665.0174578430165","665.0174578430165","665.0174578430165"
"530287","2142","2142","2142","681.3914258480822","681.3914258480822","681.3914258480822"
"530897","2143","2143","2143","746.5769329989649","746.5769329989649","746.5769329989649"
"531115","2144","2144","2144","762.3797049402605","762.3797049402605","762.3797049402605"
"531173","2145","2145","2145","761.9697338133119","761.9697338133119","761.9697338133119"
"531227","2146","2146","2146","761.6831584838862","761.6831584838862","761.6831584838862"
"531284","2147","2147","2147","762.2247878323114","762.2247878323114","762.2247878323114"
"531346","2148","2148","2148","762.3833603509345","762.3833603509345","762.3833603509345"
"531808","2149","2149","2149","775.1516796596059","775.1516796596059","775.1516796596059"
"532135","2150","2150","2150","776.6358835125768","776.6358835125768","776.6358835125768"
"532721","2151","2151","2151","835.790954500816","835.790954500816","835.790954500816"
"533291","2152","2152","2152","886.5128155583676","886.5128155583676","886.5128155583676"
"533364","2153","2153","2153","887.5370931310885","887.5370931310885","887.5370931310885"
"533429","2154","2154","2154","887.9861634966979","887.9861634966979","887.9861634966979"
"533496","2155","2155","2155","888.8600278796475","888.8600278796475","888.8600278796475"
"533562","2156","2156","2156","889.3685293910354","889.3685293910354","889.3685293910354"
"533626","2157","2157","2157","890.2386654947819","890.2386654947819","890.2386654947819"
"533683","2158","2158","2158","890.6130478971285","890.6130478971285","890.6130478971285"
"534086","2159","2159","2159","879.0597470851479","879.0597470851479","879.0597470851479"
"534141","2160","2160","2160","836.8502824472296","836.8502824472296","836.8502824472296"
"534196","2161","2161","2161","807.7059084045441","807.7059084045441","807.7059084045441"
"534247","2162","2162","2162","774.9900975654269","774.9900975654269","774.9900975654269"
"534295","2163","2163","2163","775.0208740493002","775.0208740493002","775.0208740493002"
"534340","2164","2164","2164","773.9678804051383","773.9678804051383","773.9678804051383"
"534385","2165","2165","2165","773.667877167388","773.667877167388","773.667877167388"
"534432","2166","2166","2166","773.0954621515018","773.0954621515018","773.0954621515018"
"534482","2167","2167","2167","773.111107340203","773.111107340203","773.111107340203"
"534531","2168","2168","2168","772.6532614307802","772.6532614307802","772.6532614307802"
"534943","2169","2169","2169","800.9081969138169","800.9081969138169","800.9081969138169"
"535703","2170","2170","2170","874.9788437284349","874.9788437284349","874.9788437284349"
"535775","2171","2171","2171","842.8752766661771","842.8752766661771","842.8752766661771"
"535849","2172","2172","2172","824.6801591433774","824.6801591433774","824.6801591433774"
"535918","2173","2173","2173","824.2736884830265","824.2736884830265","824.2736884830265"
"535982","2174","2174","2174","823.9644606561872","823.9644606561872","823.9644606561872"
"536039","2175","2175","2175","824.0635142914243","824.0635142914243","824.0635142914243"
"536092","2176","2176","2176","823.9965770393937","823.9965770393937","823.9965770393937"
"536143","2177","2177","2177","824.2118699809763","824.2118699809763","824.2118699809763"
"536191","2178","2178","2178","824.3531035431511","824.3531035431511","824.3531035431511"
"536383","2179","2179","2179","808.3682353142187","808.3682353142187","808.3682353142187"
"536465","2180","2180","2180","771.4435812707026","771.4435812707026","771.4435812707026"
"536533","2181","2181","2181","714.0406971851936","714.0406971851936","714.0406971851936"
"536603","2182","2182","2182","683.0375620447385","683.0375620447385","683.0375620447385"
"536665","2183","2183","2183","665.4795318519583","665.4795318519583","665.4795318519583"
"536724","2184","2184","2184","654.5436981129762","654.5436981129762","654.5436981129762"
"536778","2185","2185","2185","654.294896695616","654.294896695616","654.294896695616"
"536833","2186","2186","2186","654.1875195490012","654.1875195490012","654.1875195490012"
"536889","2187","2187","2187","654.2268814970789","654.2268814970789","654.2268814970789"
"536946","2188","2188","2188","654.1925663503691","654.1925663503691","654.1925663503691"
"537109","2189","2189","2189","623.7369743939676","623.7369743939676","623.7369743939676"
"537316","2190","2190","2190","600.059424868076","600.059424868076","600.059424868076"
"537465","2191","2191","2191","590.773810117248","590.773810117248","590.773810117248"
"537650","2192","2192","2192","587.7603771199128","587.7603771199128","587.7603771199128"
"537877","2193","2193","2193","535.5316054982526","535.5316054982526","535.5316054982526"
"538294","2194","2194","2194","559.1903313200012","559.1903313200012","559.1903313200012"
"538535","2195","2195","2195","578.5665802142126","578.5665802142126","578.5665802142126"
"539028","2196","2196","2196","620.9829720814497","620.9829720814497","620.9829720814497"
"539263","2197","2197","2197","640.8345212331461","640.8345212331461","640.8345212331461"
"541099","2198","2198","2198","798.1778504850398","798.1778504850398","798.1778504850398"
"541813","2199","2199","2199","816.3265503811767","816.3265503811767","816.3265503811767"
"542258","2200","2200","2200","820.7922332272921","820.7922332272921","820.7922332272921"
"542920","2201","2201","2201","813.385776613637","813.385776613637","813.385776613637"
"543039","2202","2202","2202","770.883444726622","770.883444726622","770.883444726622"
"543220","2203","2203","2203","781.0281816602823","781.0281816602823","781.0281816602823"
"543614","2204","2204","2204","813.9028968916602","813.9028968916602","813.9028968916602"
"544351","2205","2205","2205","882.2690767832579","882.2690767832579","882.2690767832579"
"544792","2206","2206","2206","924.8767062426565","924.8767062426565","924.8767062426565"
"545181","2207","2207","2207","962.2827640087286","962.2827640087286","962.2827640087286"
"545441","2208","2208","2208","979.4182501885119","979.4182501885119","979.4182501885119"
"546033","2209","2209","2209","1006.3279727671631","1006.3279727671631","1006.3279727671631"
"546143","2210","2210","2210","1012.8104156867291","1012.8104156867291","1012.8104156867291"
"546459","2211","2211","2211","1042.0469151767031","1042.0469151767031","1042.0469151767031"
"547608","2212","2212","2212","1150.9865615786696","1150.9865615786696","1150.9865615786696"
"547847","2213","2213","2213","1170.7786485322538","1170.7786485322538","1170.7786485322538"
"547994","2214","2214","2214","1179.6973336525978","1179.6973336525978","1179.6973336525978"
"548569","2215","2215","2215","1224.3507848097543","1224.3507848097543","1224.3507848097543"
"548772","2216","2216","2216","1243.2539502680986","1243.2539502680986","1243.2539502680986"
"549878","2217","2217","2217","1336.995294699413","1336.995294699413","1336.995294699413"
"551241","2218","2218","2218","1464.8170021812693","1464.8170021812693","1464.8170021812693"
"551530","2219","2219","2219","1451.330921678562","1451.330921678562","1451.330921678562"
"552465","2220","2220","2220","1467.3641488523049","1467.3641488523049","1467.3641488523049"
"552564","2221","2221","2221","1469.7834505672317","1469.7834505672317","1469.7834505672317"
"552791","2222","2222","2222","1487.2623270233992","1487.2623270233992","1487.2623270233992"
"553301","2223","2223","2223","1529.9529659987247","1529.9529659987247","1529.9529659987247"
"553643","2224","2224","2224","1561.857437028665","1561.857437028665","1561.857437028665"
"554935","2225","2225","2225","1673.2492793630963","1673.2492793630963","1673.2492793630963"
"555072","2226","2226","2226","1676.1994354180988","1676.1994354180988","1676.1994354180988"
"555398","2227","2227","2227","1699.356823389683","1699.356823389683","1699.356823389683"
"556011","2228","2228","2228","1761.2328592315398","1761.2328592315398","1761.2328592315398"
"556638","2229","2229","2229","1811.0920983762408","1811.0920983762408","1811.0920983762408"
"557458","2230","2230","2230","1891.0878503080132","1891.0878503080132","1891.0878503080132"
"557824","2231","2231","2231","1921.3744341227505","1921.3744341227505","1921.3744341227505"
"558995","2232","2232","2232","2021.0002888980341","2021.0002888980341","2021.0002888980341"
"560082","2233","2233","2233","2117.1139897783314","2117.1139897783314","2117.1139897783314"
"560276","2234","2234","2234","2128.355322968216","2128.355322968216","2128.355322968216"
"560605","2235","2235","2235","2151.6766931805214","2151.6766931805214","2151.6766931805214"
"562186","2236","2236","2236","2293.0520387599768","2293.0520387599768","2293.0520387599768"
"562501","2237","2237","2237","2314.1769896726337","2314.1769896726337","2314.1769896726337"
"563192","2238","2238","2238","2369.231879113925","2369.231879113925","2369.231879113925"
"563368","2239","2239","2239","2372.2573236320145","2372.2573236320145","2372.2573236320145"
"563695","2240","2240","2240","2387.8504661538154","2387.8504661538154","2387.8504661538154"
"564513","2241","2241","2241","2449.66583783574","2449.66583783574","2449.66583783574"
"564989","2242","2242","2242","2473.4842195154815","2473.4842195154815","2473.4842195154815"
"565139","2243","2243","2243","2468.3029851687343","2468.3029851687343","2468.3029851687343"
"565506","2244","2244","2244","2463.7893110106725","2463.7893110106725","2463.7893110106725"
"566028","2245","2245","2245","2489.684274957965","2489.684274957965","2489.684274957965"
"566436","2246","2246","2246","2478.5865119119835","2478.5865119119835","2478.5865119119835"
"567149","2247","2247","2247","2526.368230875748","2526.368230875748","2526.368230875748"
"567726","2248","2248","2248","2413.445647572024","2413.445647572024","2413.445647572024"
"567981","2249","2249","2249","2376.147469206928","2376.147469206928","2376.147469206928"
"568645","2250","2250","2250","2399.7040152867294","2399.7040152867294","2399.7040152867294"
"568972","2251","2251","2251","2376.5809671868","2376.5809671868","2376.5809671868"
"569655","2252","2252","2252","2424.3333942861395","2424.3333942861395","2424.3333942861395"
"570153","2253","2253","2253","2469.018067373125","2469.018067373125","2469.018067373125"
"570581","2254","2254","2254","2471.4690739116813","2471.4690739116813","2471.4690739116813"
"570961","2255","2255","2255","2439.4253848497133","2439.4253848497133","2439.4253848497133"
"572325","2256","2256","2256","2521.9283971392138","2521.9283971392138","2521.9283971392138"
"572729","2257","2257","2257","2522.91473110015","2522.91473110015","2522.91473110015"
"573286","2258","2258","2258","2554.535601493399","2554.535601493399","2554.535601493399"
"573642","2259","2259","2259","2537.3107494062806","2537.3107494062806","2537.3107494062806"
"573836","2260","2260","2260","2545.47277735747","2545.47277735747","2545.47277735747"
"574190","2261","2261","2261","2535.6646083160686","2535.6646083160686","2535.6646083160686"
"574346","2262","2262","2262","2431.002884865004","2431.002884865004","2431.002884865004"
